 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85
796	605.175	520.988	401.606	821.988	523.721	512.475	632.476	499.291	515.144	515.995	595.862	378.264	614.046	464.592	683.543	516.413	698.136	810.158	647.870	1267.577	784.433	804.342	640.501	658.318	682.482	607.778	723.440	595.411	714.998	507.548	1067.453	1107.790	1662.511	528.378	657.880	691.330	640.048	639.014	507.880	574.882	590.716	711.408	772.976	604.870	991.441	653.819	468.747	902.674	784.926	640.378	719.115	643.235	509.992	456.840	738.828	727.840	524.401	719.226	2639.448	472.149	1381.228	440.347	1729.416	886.017	1559.143	719.388	1666.833	1170.579	1168.177	916.801	631.400	2423.010	304.985	417.251	353.362	519.114	515.793	792.983	615.476	655.986	497.101	951.509	1236.008	737.800	588.171
797	598.906	530.644	394.630	776.614	465.163	537.583	601.910	515.166	551.846	475.092	572.109	378.248	594.869	463.710	738.565	546.504	729.038	663.544	702.188	1270.702	907.231	836.339	604.039	711.883	682.232	617.872	653.436	610.552	674.432	430.954	980.073	1058.429	1563.373	551.893	733.362	679.323	685.717	692.107	446.595	621.119	511.886	722.415	715.098	592.462	952.464	704.569	476.836	882.304	742.475	666.485	683.847	657.430	523.128	461.120	799.712	732.606	518.225	738.899	2790.881	482.171	1357.665	455.968	1791.344	812.951	1658.058	715.874	1849.952	1185.132	1180.448	883.100	602.375	2420.206	333.800	397.229	395.861	454.762	514.385	737.562	679.673	667.632	487.623	932.745	1238.415	752.528	588.523
798	617.033	500.684	400.413	745.742	513.216	554.330	625.082	519.280	545.600	578.783	604.128	446.834	680.638	437.137	851.425	488.200	732.841	666.013	726.187	1128.897	779.064	803.239	672.349	669.727	709.899	597.109	727.916	626.589	663.130	499.966	1023.674	1200.116	1660.743	527.327	673.921	716.975	582.852	536.237	442.215	553.960	621.787	807.775	790.033	618.066	981.404	761.027	454.389	788.127	831.872	689.918	722.967	692.775	514.625	431.095	680.185	815.786	513.895	721.099	2617.870	487.010	1415.034	448.368	1708.719	807.397	1525.112	709.122	1944.415	1085.648	1157.511	975.881	625.253	2396.994	293.322	381.372	366.256	478.799	531.731	689.654	627.534	656.021	488.191	903.549	1240.842	697.296	544.548
799	621.599	445.114	429.719	790.849	510.324	565.182	626.944	555.380	547.245	538.420	564.677	400.731	607.051	464.683	625.568	493.263	627.443	665.812	679.754	1179.523	872.348	835.524	654.830	698.012	714.721	581.373	684.028	587.745	752.179	482.412	1024.123	1143.285	1639.903	513.345	661.327	765.370	682.125	634.168	483.205	572.288	574.104	854.671	680.234	553.718	956.374	683.528	457.504	868.981	846.621	704.181	744.066	634.445	543.837	475.046	750.519	698.506	498.976	751.411	2730.749	469.806	1363.794	441.029	1877.411	880.257	1470.901	760.101	1687.560	1054.620	1218.152	879.082	703.992	2489.696	299.687	396.872	377.490	454.153	516.509	630.440	572.035	610.081	504.774	990.544	1132.500	731.015	585.559
800	546.104	491.347	388.644	778.515	534.778	502.287	629.807	526.304	545.495	506.865	620.498	454.895	682.670	430.679	662.153	481.312	742.203	709.230	649.770	1222.383	849.928	764.381	645.435	801.589	656.875	644.773	657.423	627.669	625.643	418.814	959.854	1090.384	1652.038	498.457	646.792	677.772	614.272	554.711	513.020	623.105	525.170	790.176	807.535	592.282	905.787	790.408	460.045	802.977	734.637	628.743	729.786	615.500	489.895	446.389	713.691	763.285	493.490	745.826	2622.224	576.835	1332.812	490.354	1798.901	802.721	1592.969	714.789	1746.424	1069.505	1184.720	924.584	633.478	2428.124	325.709	359.061	376.892	486.496	539.479	694.865	646.019	658.035	461.233	925.972	1248.620	657.167	576.879
801	574.271	422.429	374.759	853.773	444.819	528.537	615.696	471.637	536.305	520.651	595.989	444.798	667.085	464.205	700.057	531.267	729.035	792.306	605.263	1236.418	805.909	793.145	678.155	666.218	678.378	612.752	672.742	579.933	671.316	428.301	1030.252	1158.914	1738.374	511.202	617.343	705.626	657.633	566.035	530.197	601.189	572.499	703.367	696.769	532.910	922.922	747.636	389.654	869.911	778.703	709.914	831.181	653.807	541.957	494.373	802.874	759.931	524.040	674.999	2615.802	543.288	1355.181	486.765	1669.379	835.059	1586.323	729.914	1779.906	1011.341	1160.830	922.922	603.978	2426.072	309.111	379.957	361.801	501.812	498.250	692.397	563.675	683.723	485.074	1023.215	1519.246	667.061	604.497
802	625.709	516.057	396.925	726.278	502.830	534.201	553.421	521.562	509.690	534.741	589.845	386.306	664.402	412.476	679.662	473.833	668.543	802.781	632.809	1151.053	819.943	694.362	663.234	721.152	707.468	596.673	671.202	598.328	633.529	458.310	949.187	1088.880	1598.036	495.719	619.380	681.771	615.657	539.447	510.164	611.118	562.176	739.495	790.312	606.580	868.862	669.639	465.266	783.443	777.608	678.780	761.033	674.487	542.679	478.243	750.341	732.166	527.281	671.118	2744.851	526.477	1333.215	441.864	1693.991	864.476	1473.704	808.003	1520.188	1010.106	1199.119	964.572	602.761	2418.671	301.409	398.415	371.451	458.719	535.416	831.938	688.328	582.657	461.498	1004.353	1126.134	679.120	591.036
803	583.441	462.930	408.911	763.277	515.678	530.458	610.505	508.499	524.719	497.740	596.051	472.447	604.883	432.370	682.487	470.115	619.605	771.383	671.074	1175.988	838.328	779.219	683.433	778.583	657.310	624.138	672.135	567.948	587.106	469.410	1021.104	1076.834	1608.965	512.815	601.682	706.668	682.048	572.046	478.846	627.949	563.482	684.211	667.065	598.200	890.870	663.312	444.543	812.937	759.460	666.236	623.860	686.029	534.183	477.396	745.819	724.675	548.213	687.303	2876.292	504.373	1345.339	452.731	1572.325	816.388	1624.888	796.259	1745.296	1143.041	1276.949	924.635	616.183	2487.897	321.183	413.980	349.705	513.688	488.000	793.810	583.890	605.006	474.720	971.652	1168.530	728.619	600.252
804	659.073	508.255	367.157	738.649	475.063	552.983	591.431	513.855	608.238	511.655	534.837	433.719	657.566	403.723	668.513	479.077	735.831	730.553	648.340	1202.673	799.896	777.978	620.866	740.556	703.226	563.109	638.976	568.957	601.536	498.806	965.491	1027.799	1654.231	520.518	723.157	725.290	599.770	578.798	487.332	575.721	508.702	875.294	739.870	598.640	1102.332	667.404	477.940	715.060	742.786	709.509	737.085	678.738	542.754	452.646	765.920	729.889	524.571	780.359	2700.125	534.076	1437.536	428.883	1713.838	772.537	1585.861	800.253	1875.204	1155.842	1220.038	904.699	576.272	2458.615	303.344	370.055	325.006	486.212	526.147	720.103	621.768	657.007	480.335	1008.869	1196.926	726.558	565.916
805	564.320	500.111	398.703	795.428	531.702	550.327	543.341	497.868	518.424	555.930	559.092	405.411	632.284	405.999	731.451	495.972	705.305	664.880	691.715	1171.273	861.143	848.118	641.214	689.803	625.919	597.287	610.971	621.419	640.754	455.719	1038.507	1074.614	1579.149	562.212	595.560	679.510	609.175	555.398	449.461	628.619	577.905	838.969	669.549	578.428	952.795	781.671	452.961	880.192	701.547	644.400	830.638	670.124	534.885	476.012	671.913	714.331	534.988	732.610	2821.691	534.766	1342.006	433.096	1738.483	862.185	1704.483	739.075	1566.908	1006.663	1048.948	849.695	690.756	2359.714	320.154	347.283	362.257	486.984	532.778	708.588	573.401	588.305	457.545	988.402	1127.484	605.605	628.446
806	635.440	475.878	368.049	789.575	534.198	560.974	625.288	503.859	503.536	530.937	572.665	436.619	611.989	422.167	758.068	494.484	670.175	698.984	682.172	1188.359	917.646	765.475	640.856	616.940	703.148	559.964	663.595	568.329	718.251	453.945	894.828	1089.455	1695.680	537.205	679.286	710.010	611.892	545.468	501.069	527.704	595.518	824.948	743.342	582.260	964.219	624.038	461.688	825.851	769.608	653.809	819.690	665.883	553.804	441.340	722.350	713.903	560.465	753.248	2555.272	512.838	1427.543	485.937	1699.141	856.450	1552.340	864.715	1634.821	1118.832	1206.633	952.527	609.919	2428.034	309.941	358.682	348.275	457.077	457.595	730.771	602.050	690.884	459.053	975.483	1160.932	682.404	596.695
807	563.836	499.621	431.880	795.527	518.928	514.057	593.701	566.211	538.793	492.431	533.981	466.516	619.938	417.501	666.510	511.556	679.015	695.045	613.103	1253.853	873.730	870.145	678.428	787.115	683.840	593.628	669.757	591.083	604.655	455.024	946.021	1062.501	1642.822	514.034	696.824	702.598	596.898	564.161	486.166	622.783	573.371	869.900	758.791	658.932	973.848	749.961	456.867	778.830	731.027	701.953	793.452	620.181	574.850	506.009	768.323	737.765	480.253	730.871	2504.303	540.390	1356.066	469.779	1767.751	773.821	1408.912	721.762	1724.161	1093.588	1160.838	926.078	635.692	2342.104	331.935	335.103	363.658	491.316	539.765	683.070	619.966	597.039	441.481	1031.832	1051.907	707.714	611.779
808	577.033	538.761	376.756	842.161	482.965	528.112	629.410	519.990	547.174	486.578	554.956	371.105	615.288	447.496	708.438	506.415	669.591	797.427	628.364	1216.828	874.475	854.611	693.931	717.721	636.379	608.799	729.215	616.397	635.978	473.124	1005.085	1107.887	1661.425	518.269	687.047	713.437	641.598	542.598	546.264	568.074	592.528	802.543	805.084	554.942	950.300	628.323	489.960	797.302	808.568	684.975	653.553	663.688	474.625	511.775	730.149	782.996	552.371	710.740	2758.065	494.634	1387.658	490.091	1732.684	823.518	1547.133	818.004	1701.665	1058.816	1171.695	954.322	638.275	2321.165	332.081	352.342	350.362	481.768	499.950	702.538	639.044	597.599	452.230	1030.381	1274.287	788.560	502.253
809	629.346	505.855	396.151	707.589	491.549	489.849	585.921	488.535	488.742	488.448	554.434	395.483	598.023	423.024	658.701	531.938	607.466	794.472	656.193	1228.841	895.279	887.669	637.634	856.057	617.388	553.166	661.393	584.451	643.111	459.306	999.933	1115.653	1440.002	551.060	687.236	646.558	614.188	553.060	525.225	596.856	514.406	824.920	695.201	519.680	976.541	618.950	471.719	855.904	704.420	710.189	743.323	632.681	542.587	442.188	801.753	685.871	513.181	688.827	2783.929	505.489	1384.356	434.063	1539.288	848.525	1434.490	759.741	1547.927	1028.555	1212.958	895.678	745.183	2327.331	296.770	385.789	400.011	503.349	491.562	675.917	642.892	620.779	410.693	1086.393	1153.822	663.777	551.970
810	535.919	472.666	418.545	815.442	517.120	569.110	634.934	516.073	565.918	509.838	565.340	420.175	625.144	463.464	628.576	496.528	691.505	789.088	670.209	1172.023	860.944	800.327	681.253	761.207	682.799	637.643	703.536	595.241	622.442	447.883	844.168	1082.917	1582.976	557.335	632.579	687.495	651.450	575.089	514.261	550.398	543.064	774.685	684.880	622.916	974.476	680.147	454.689	754.528	747.691	621.214	814.616	602.763	524.442	468.058	717.448	742.275	454.359	718.171	2570.113	514.631	1428.984	464.480	1605.517	786.000	1403.354	693.956	1759.436	1000.553	1197.920	952.990	629.583	2419.967	301.326	361.164	360.105	490.612	538.161	710.085	655.127	728.436	410.784	1031.288	1130.888	682.392	536.642
811	514.852	497.230	382.023	806.878	508.933	514.489	613.032	546.283	525.455	490.905	539.967	425.130	673.907	420.752	808.737	487.950	693.006	722.893	633.069	1131.353	892.413	819.289	674.837	799.587	643.655	570.197	695.928	600.016	716.816	409.197	926.950	1114.945	1570.350	533.872	653.138	645.851	598.620	645.823	451.005	532.567	500.766	820.907	813.364	618.210	816.069	648.386	450.502	751.945	750.276	579.745	798.093	672.158	547.595	464.350	750.634	729.716	484.791	733.411	2665.428	530.691	1481.291	428.290	1628.879	723.428	1463.605	661.953	1583.099	1021.842	1133.945	931.088	673.331	2374.103	294.589	348.071	366.638	483.873	462.840	732.865	617.000	648.623	460.088	1001.330	1048.891	654.030	589.271
812	663.538	493.324	436.947	802.930	502.100	573.367	606.307	509.031	540.855	491.579	615.633	401.192	591.798	402.689	703.389	560.181	715.952	701.086	605.609	1146.460	855.662	766.789	686.518	732.234	639.440	600.683	713.084	596.646	618.768	472.596	995.607	1139.544	1647.425	531.085	673.748	615.801	597.893	548.282	528.927	495.043	528.718	819.104	719.277	614.458	884.139	652.305	436.012	747.708	789.176	659.552	706.567	628.117	519.753	455.887	758.465	718.228	544.361	746.638	2641.673	535.429	1426.240	412.984	1508.788	833.170	1704.881	739.617	1746.518	1023.188	1132.301	884.225	669.106	2462.140	302.448	346.178	347.499	499.530	510.128	854.746	628.465	599.976	452.574	1039.070	1138.287	700.395	550.134
813	582.529	495.398	385.117	767.114	483.394	540.365	504.921	525.336	541.342	547.081	589.658	430.789	647.168	443.122	635.572	513.145	603.724	723.418	701.193	1241.485	868.693	755.106	632.568	726.602	625.114	617.059	655.485	561.934	648.051	462.234	885.593	1068.342	1546.538	539.866	690.947	676.957	643.120	489.374	517.380	543.372	584.590	759.609	735.291	552.912	921.626	687.815	430.155	795.479	749.458	684.214	669.937	626.518	555.121	513.493	704.513	748.896	518.906	675.039	2567.334	469.989	1269.783	479.965	1737.030	775.203	1588.269	774.736	1593.771	1023.106	1054.971	990.791	607.117	2374.033	293.137	394.787	342.384	489.416	524.311	777.092	634.883	614.513	409.893	1006.524	1120.229	681.610	583.414
814	555.538	532.196	395.315	776.666	481.652	615.133	585.963	513.084	563.495	538.294	574.921	399.419	583.038	432.999	766.419	498.854	676.457	729.641	680.916	1064.170	819.493	757.619	666.661	795.688	634.184	623.591	654.161	591.960	691.181	433.475	970.439	1129.916	1741.792	523.936	724.852	686.879	631.232	603.719	457.078	488.815	552.749	1013.266	763.560	605.680	925.130	730.372	484.645	814.716	771.291	737.774	738.211	653.119	541.384	542.745	765.037	772.453	492.876	763.901	2496.006	504.084	1387.037	387.228	1548.022	841.837	1362.459	767.724	1540.656	1022.691	1251.520	917.496	672.722	2445.713	302.548	365.030	365.673	455.253	603.261	782.859	596.179	611.331	427.531	856.152	1173.710	723.375	552.084
815	593.495	521.508	405.676	754.329	572.713	519.623	658.548	418.168	491.269	481.490	545.850	377.739	691.559	435.326	618.274	490.052	668.319	817.128	640.228	1183.630	766.380	803.424	685.766	742.216	701.395	597.818	697.644	564.263	699.729	429.891	939.906	1055.684	1683.528	533.215	772.538	619.871	687.078	576.451	476.402	569.583	549.886	829.481	724.905	575.346	937.083	736.731	460.677	719.666	809.708	635.261	853.400	666.852	527.190	456.194	701.959	795.263	560.115	690.039	2795.357	547.870	1370.223	425.012	1782.600	844.419	1482.895	780.599	1627.580	1044.430	1212.799	1008.594	619.272	2443.219	319.017	320.032	334.189	506.060	517.161	681.350	592.943	692.532	475.018	978.052	932.533	715.108	586.619
816	626.334	562.382	395.712	736.314	492.270	565.690	654.344	505.658	514.278	566.582	561.975	410.995	673.631	398.215	691.385	493.816	595.351	799.416	652.026	1083.663	814.905	786.205	715.548	703.244	675.400	600.671	597.997	612.268	662.703	439.093	1023.746	1093.548	1727.326	511.385	672.553	661.302	626.967	539.991	533.276	534.233	523.872	813.744	736.837	599.262	895.504	660.664	453.365	740.539	732.476	707.694	721.279	646.945	589.633	472.250	768.160	773.272	560.268	742.011	2772.649	494.728	1304.296	437.369	1625.480	784.435	1514.731	826.056	1475.817	1074.000	1127.889	934.691	577.906	2427.452	308.870	349.694	343.073	473.096	471.218	772.006	633.342	629.245	472.128	886.530	1174.822	713.485	569.146
817	576.347	485.335	391.542	860.340	476.615	567.812	564.982	505.446	510.391	542.078	532.109	426.789	594.714	448.671	685.637	557.766	694.518	701.365	586.966	1279.328	870.703	796.870	651.966	696.616	690.685	585.680	648.386	641.552	585.203	502.466	992.748	1159.377	1647.953	534.194	664.654	661.841	660.348	569.474	440.730	567.842	555.766	796.263	683.981	493.100	793.432	723.883	470.102	820.742	739.300	680.908	726.973	584.928	539.319	526.032	751.046	735.908	499.197	695.015	2546.848	513.506	1327.098	443.724	1438.996	870.832	1650.344	772.982	1612.881	1176.471	1084.727	956.016	673.897	2400.903	299.930	386.597	376.379	494.896	484.878	714.842	585.698	593.249	454.584	903.126	1075.415	685.139	635.779
818	559.471	500.309	408.070	792.674	532.617	565.890	584.434	514.336	512.690	506.688	592.483	410.753	552.114	435.471	757.806	475.539	714.090	768.442	663.044	1157.642	811.103	815.459	581.752	759.682	712.443	600.884	652.872	596.052	617.901	492.419	964.318	1182.054	1741.613	561.977	655.670	640.646	562.785	590.893	522.497	585.214	549.944	806.644	767.772	523.322	970.612	633.856	464.167	798.506	769.634	693.655	848.652	589.884	540.397	529.146	777.254	665.352	523.178	731.930	2585.861	501.195	1362.404	445.220	1621.177	810.141	1562.044	815.724	1776.690	1007.635	1114.086	1056.254	726.292	2385.902	308.083	358.642	341.199	471.976	552.421	676.603	655.973	574.042	463.000	1037.283	918.658	699.728	576.647
819	572.457	499.325	384.732	812.414	532.865	561.024	580.294	479.387	566.914	550.734	528.641	394.453	663.131	412.794	665.763	507.122	695.288	756.794	649.749	1193.412	762.805	824.451	700.922	782.540	697.894	593.440	753.208	609.302	748.510	496.606	934.062	1055.729	1621.677	464.743	627.302	702.794	570.453	569.244	498.151	536.251	507.826	772.339	660.402	603.334	995.670	702.424	424.658	805.599	730.960	654.920	727.882	707.931	529.115	484.081	775.297	724.154	597.716	673.407	2678.011	517.378	1402.903	412.627	1475.095	885.665	1456.650	697.469	1834.995	997.803	1102.885	1104.990	661.531	2409.630	327.204	357.176	385.272	441.814	492.939	807.485	613.599	616.622	455.253	987.731	917.249	667.600	607.054
820	599.210	487.056	415.769	801.510	511.548	503.685	637.466	466.973	489.965	530.831	607.965	419.094	670.469	419.461	693.954	546.842	680.787	730.740	581.644	1220.144	932.277	760.578	631.364	703.924	652.155	562.456	721.931	571.771	613.324	454.638	931.840	1071.184	1572.716	511.785	766.758	725.119	602.233	485.698	524.354	586.062	487.654	879.426	721.984	640.534	883.688	676.052	438.598	718.485	743.325	632.446	727.447	649.799	488.509	452.905	781.812	775.338	656.859	687.079	2694.847	489.436	1430.774	472.379	1514.348	801.630	1383.296	832.293	1718.041	993.575	1178.118	873.084	657.625	2327.298	316.057	341.818	368.271	474.357	486.638	756.124	616.055	696.945	410.294	900.082	1043.475	738.914	549.694
821	628.664	511.088	389.563	788.133	510.721	537.559	533.386	535.378	520.243	527.385	572.115	403.259	618.426	436.736	675.382	502.516	627.461	667.252	654.560	1193.664	822.536	727.678	637.000	805.411	686.662	589.288	655.636	574.237	580.370	434.256	901.836	1086.625	1715.521	571.030	690.151	622.284	654.773	545.081	485.136	562.553	588.493	784.256	743.897	596.326	935.407	651.903	405.768	794.724	740.539	613.729	785.847	686.674	519.258	504.875	720.469	719.116	497.936	682.083	2697.935	494.791	1361.376	441.392	1503.073	773.619	1351.935	813.082	1637.830	1110.927	1277.047	920.611	640.808	2380.199	287.926	342.158	352.285	443.117	578.153	739.803	585.351	591.018	442.340	964.726	1068.172	684.283	526.479
822	586.314	485.348	435.455	810.331	452.414	480.666	635.701	514.883	512.834	544.296	600.940	461.848	629.904	410.358	625.078	515.911	652.689	760.099	583.643	1199.387	825.890	827.433	687.439	666.035	699.263	575.428	641.869	597.738	628.444	450.471	1071.433	1072.800	1649.249	505.260	606.475	717.565	571.377	626.291	527.351	559.823	533.731	709.557	769.905	572.950	1000.157	610.162	460.917	742.391	734.513	616.690	733.614	699.708	611.081	448.900	712.005	771.153	497.882	682.964	2512.443	522.446	1364.167	464.973	1397.420	846.100	1504.514	753.384	1597.817	1062.207	1100.163	894.037	643.594	2386.193	292.444	370.211	342.484	483.168	502.767	730.861	613.672	628.588	485.447	925.411	918.117	720.020	558.473
